Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Price INR,Variant Price AED,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,summer-beats-festival-2026,Summer Beats Festival 2026,Open-Air Music Experience,Three days of non-stop music across 5 open-air stages. Your digital pass is a collectible festival NFT.,published,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_music-festivals,ticket-live-entertainment,TRUE,,,General Admission,SBEATS-GA,,FALSE,TRUE,0,,,,,,,,25,29,2250,106,Tier,General Admission,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80
,summer-beats-festival-2026,Summer Beats Festival 2026,Open-Air Music Experience,Three days of non-stop music across 5 open-air stages. Your digital pass is a collectible festival NFT.,published,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_music-festivals,ticket-live-entertainment,TRUE,,,VIP Access,SBEATS-VIP,,FALSE,TRUE,0,,,,,,,,89,99,8010,363,Tier,VIP Access,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80
,jazz-under-stars,Jazz Under the Stars,An Evening of Live Jazz,Sip cocktails under the open sky while world-class jazz musicians perform classics and originals.,published,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,General Admission,JAZZ-GA,,FALSE,TRUE,0,,,,,,,,19,22,1710,81,Tier,General Admission,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80
,jazz-under-stars,Jazz Under the Stars,An Evening of Live Jazz,Sip cocktails under the open sky while world-class jazz musicians perform classics and originals.,published,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,VIP Access,JAZZ-VIP,,FALSE,TRUE,0,,,,,,,,59,69,5310,253,Tier,VIP Access,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80
,electronic-night-vol1,Electronic Music Night Vol.1,Underground Rave Experience,Lose yourself in pulsing beats from top electronic artists across 3 rooms. Limited to 500 attendees.,published,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,General Admission,EDM-GA,,FALSE,TRUE,0,,,,,,,,15,18,1350,66,Tier,General Admission,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80
,electronic-night-vol1,Electronic Music Night Vol.1,Underground Rave Experience,Lose yourself in pulsing beats from top electronic artists across 3 rooms. Limited to 500 attendees.,published,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,VIP Access,EDM-VIP,,FALSE,TRUE,0,,,,,,,,49,59,4410,217,Tier,VIP Access,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80
,indie-rock-showcase,Indie Rock Showcase,Live Band Night,Six rising indie bands compete for the crowd's vote. Raw energy and fresh sound guaranteed.,published,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,General Admission,INDIE-GA,,FALSE,TRUE,0,,,,,,,,12,14,1080,51,Tier,General Admission,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80
,indie-rock-showcase,Indie Rock Showcase,Live Band Night,Six rising indie bands compete for the crowd's vote. Raw energy and fresh sound guaranteed.,published,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,VIP Access,INDIE-VIP,,FALSE,TRUE,0,,,,,,,,35,42,3150,154,Tier,VIP Access,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80
,classical-symphony-eve,Classical Evening — Symphony Hall,An Evening of Mozart and Beethoven,The city's premier orchestra performs an all-classical programme in the grand concert hall.,published,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,General Admission,CLASS-GA,,FALSE,TRUE,0,,,,,,,,39,45,3510,165,Tier,General Admission,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80
,classical-symphony-eve,Classical Evening — Symphony Hall,An Evening of Mozart and Beethoven,The city's premier orchestra performs an all-classical programme in the grand concert hall.,published,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,VIP Access,CLASS-VIP,,FALSE,TRUE,0,,,,,,,,99,119,8910,437,Tier,VIP Access,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80
,hip-hop-cypher-champs,Hip-Hop Cypher Championships,Battle Rap and Breakdance Showcase,Regional crews battle for the championship crown across MC battles and breakdance categories.,published,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,General Admission,HIPHOP-GA,,FALSE,TRUE,0,,,,,,,,15,18,1350,66,Tier,General Admission,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80
,hip-hop-cypher-champs,Hip-Hop Cypher Championships,Battle Rap and Breakdance Showcase,Regional crews battle for the championship crown across MC battles and breakdance categories.,published,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,VIP Access,HIPHOP-VIP,,FALSE,TRUE,0,,,,,,,,45,55,4050,202,Tier,VIP Access,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80
,pop-icons-reunion-tour,Pop Icons Reunion Tour,Stadium Pop Concert,Your favourite pop legends reunite for one unforgettable night. A digital collectible ticket for every fan.,published,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,General Admission,POP-GA,,FALSE,TRUE,0,,,,,,,,49,59,4410,217,Tier,General Admission,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80
,pop-icons-reunion-tour,Pop Icons Reunion Tour,Stadium Pop Concert,Your favourite pop legends reunite for one unforgettable night. A digital collectible ticket for every fan.,published,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,VIP Access,POP-VIP,,FALSE,TRUE,0,,,,,,,,149,179,13410,657,Tier,VIP Access,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80
,underground-edm-rave,Underground EDM Rave,All-Night Electronic Experience,A warehouse rave with 4 stages and 12 artists spinning through sunrise. Your pass is a rare digital collectible.,published,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_art-culture,ticket-arts-experiences,TRUE,,,General Admission,RAVE-GA,,FALSE,TRUE,0,,,,,,,,22,25,1980,92,Tier,General Admission,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80
,underground-edm-rave,Underground EDM Rave,All-Night Electronic Experience,A warehouse rave with 4 stages and 12 artists spinning through sunrise. Your pass is a rare digital collectible.,published,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_art-culture,ticket-arts-experiences,TRUE,,,VIP Access,RAVE-VIP,,FALSE,TRUE,0,,,,,,,,65,75,5850,275,Tier,VIP Access,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80
,acoustic-sessions-live,Acoustic Sessions Live,Intimate Acoustic Showcase,Six singer-songwriters perform stripped-back acoustic sets in an intimate 200-capacity venue.,published,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,General Admission,ACOU-GA,,FALSE,TRUE,0,,,,,,,,18,22,1620,81,Tier,General Admission,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80
,acoustic-sessions-live,Acoustic Sessions Live,Intimate Acoustic Showcase,Six singer-songwriters perform stripped-back acoustic sets in an intimate 200-capacity venue.,published,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,VIP Access,ACOU-VIP,,FALSE,TRUE,0,,,,,,,,45,52,4050,191,Tier,VIP Access,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80
,world-music-carnival,World Music Carnival,Global Beats and Culture,"A celebration spanning afrobeats, flamenco, bhangra, and more. One collectible ticket — infinite cultures.",published,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,General Admission,WORLD-GA,,FALSE,TRUE,0,,,,,,,,22,25,1980,92,Tier,General Admission,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80
,world-music-carnival,World Music Carnival,Global Beats and Culture,"A celebration spanning afrobeats, flamenco, bhangra, and more. One collectible ticket — infinite cultures.",published,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_concerts,ticket-live-entertainment,TRUE,,,VIP Access,WORLD-VIP,,FALSE,TRUE,0,,,,,,,,75,89,6750,327,Tier,VIP Access,https://images.unsplash.com/photo-1506157786151-b8491531f063?w=800&q=80,https://images.unsplash.com/photo-1540575467063-178a50c2df87?w=800&q=80
,ai-commerce-forum-2026,AI and Commerce Forum 2026,AI-Powered Retail Summit,Explore how AI is reshaping commerce in 2026 with keynotes from industry leaders and live demos.,published,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_conferences,ticket-conferences-workshops,TRUE,,,General Admission,AICOM-GA,,FALSE,TRUE,0,,,,,,,,49,59,4410,217,Tier,General Admission,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80
,ai-commerce-forum-2026,AI and Commerce Forum 2026,AI-Powered Retail Summit,Explore how AI is reshaping commerce in 2026 with keynotes from industry leaders and live demos.,published,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_conferences,ticket-conferences-workshops,TRUE,,,VIP Access,AICOM-VIP,,FALSE,TRUE,0,,,,,,,,149,179,13410,657,Tier,VIP Access,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80
,web3-dev-conference,Web3 Developer Conference,Blockchain and dApp Development,Two days of deep technical sessions on Web3 protocols and decentralised commerce infrastructure.,published,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_conferences,ticket-conferences-workshops,TRUE,,,General Admission,WEB3-GA,,FALSE,TRUE,0,,,,,,,,59,69,5310,253,Tier,General Admission,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80
,web3-dev-conference,Web3 Developer Conference,Blockchain and dApp Development,Two days of deep technical sessions on Web3 protocols and decentralised commerce infrastructure.,published,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_conferences,ticket-conferences-workshops,TRUE,,,VIP Access,WEB3-VIP,,FALSE,TRUE,0,,,,,,,,199,229,17910,840,Tier,VIP Access,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80
,ecommerce-growth-summit,E-Commerce Growth Summit,Scale Your Online Store,Practical playbooks for scaling DTC brands from 6 figures to 8 figures with proven operators.,published,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_conferences,ticket-conferences-workshops,TRUE,,,General Admission,ECOM-GA,,FALSE,TRUE,0,,,,,,,,45,55,4050,202,Tier,General Admission,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80
,ecommerce-growth-summit,E-Commerce Growth Summit,Scale Your Online Store,Practical playbooks for scaling DTC brands from 6 figures to 8 figures with proven operators.,published,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_conferences,ticket-conferences-workshops,TRUE,,,VIP Access,ECOM-VIP,,FALSE,TRUE,0,,,,,,,,129,149,11610,547,Tier,VIP Access,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80
,product-design-sprint,Product Design Sprint Workshop,2-Day Design Intensive,Build and test a product concept from scratch in 48 hours with expert facilitators and real user feedback.,published,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,DESIGN-GA,,FALSE,TRUE,0,,,,,,,,39,45,3510,165,Tier,General Admission,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80
,product-design-sprint,Product Design Sprint Workshop,2-Day Design Intensive,Build and test a product concept from scratch in 48 hours with expert facilitators and real user feedback.,published,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,DESIGN-VIP,,FALSE,TRUE,0,,,,,,,,99,119,8910,437,Tier,VIP Access,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80
,devops-cloud-bootcamp,DevOps and Cloud Bootcamp,Hands-on Infrastructure Training,"Master CI/CD pipelines, Kubernetes, and cloud-native architecture in one intensive day.",published,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,DEVOPS-GA,,FALSE,TRUE,0,,,,,,,,49,59,4410,217,Tier,General Admission,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80
,devops-cloud-bootcamp,DevOps and Cloud Bootcamp,Hands-on Infrastructure Training,"Master CI/CD pipelines, Kubernetes, and cloud-native architecture in one intensive day.",published,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,DEVOPS-VIP,,FALSE,TRUE,0,,,,,,,,129,149,11610,547,Tier,VIP Access,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80
,startup-pitch-night,Startup Pitch Night,Demo Night for Early-Stage Founders,20 startups pitch live to a panel of VCs and angel investors. The audience votes for the People's Choice.,published,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_art-culture,ticket-conferences-workshops,TRUE,,,General Admission,PITCH-GA,,FALSE,TRUE,0,,,,,,,,15,18,1350,66,Tier,General Admission,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80
,startup-pitch-night,Startup Pitch Night,Demo Night for Early-Stage Founders,20 startups pitch live to a panel of VCs and angel investors. The audience votes for the People's Choice.,published,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_art-culture,ticket-conferences-workshops,TRUE,,,VIP Access,PITCH-VIP,,FALSE,TRUE,0,,,,,,,,49,59,4410,217,Tier,VIP Access,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80
