Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Price INR,Variant Price AED,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,vc-networking-mixer,VC Networking Mixer,Founders x Investors Evening,An invite-style mixer connecting pre-seed founders with active investors over cocktails and canapes.,published,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_conferences-workshops,ticket-conferences-workshops,TRUE,,,General Admission,VCMIX-GA,,FALSE,TRUE,0,,,,,,,,29,35,2610,128,Tier,General Admission,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80
,vc-networking-mixer,VC Networking Mixer,Founders x Investors Evening,An invite-style mixer connecting pre-seed founders with active investors over cocktails and canapes.,published,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_conferences-workshops,ticket-conferences-workshops,TRUE,,,VIP Access,VCMIX-VIP,,FALSE,TRUE,0,,,,,,,,89,99,8010,363,Tier,VIP Access,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80
,ux-research-workshop,UX Research Methods Workshop,Customer Insight Techniques,Learn modern UX research frameworks from senior product researchers at top tech companies.,published,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,UXRES-GA,,FALSE,TRUE,0,,,,,,,,35,42,3150,154,Tier,General Admission,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80
,ux-research-workshop,UX Research Methods Workshop,Customer Insight Techniques,Learn modern UX research frameworks from senior product researchers at top tech companies.,published,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,UXRES-VIP,,FALSE,TRUE,0,,,,,,,,89,99,8010,363,Tier,VIP Access,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80
,data-science-hackathon,Data Science Hackathon,24-Hour Data Challenge,Teams compete to solve real-world data problems using live datasets. Prizes for top 3 teams.,published,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,General Admission,DATAHACK-GA,,FALSE,TRUE,0,,,,,,,,19,22,1710,81,Tier,General Admission,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80
,data-science-hackathon,Data Science Hackathon,24-Hour Data Challenge,Teams compete to solve real-world data problems using live datasets. Prizes for top 3 teams.,published,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,VIP Access,DATAHACK-VIP,,FALSE,TRUE,0,,,,,,,,59,69,5310,253,Tier,VIP Access,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80
,cybersecurity-summit-2026,Cybersecurity Summit 2026,Protect. Detect. Respond.,The region's leading cybersecurity conference covering AI-powered threats and zero-trust architecture.,published,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_conferences,ticket-conferences-workshops,TRUE,,,General Admission,CYBER-GA,,FALSE,TRUE,0,,,,,,,,59,69,5310,253,Tier,General Admission,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80
,cybersecurity-summit-2026,Cybersecurity Summit 2026,Protect. Detect. Respond.,The region's leading cybersecurity conference covering AI-powered threats and zero-trust architecture.,published,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_conferences,ticket-conferences-workshops,TRUE,,,VIP Access,CYBER-VIP,,FALSE,TRUE,0,,,,,,,,179,209,16110,767,Tier,VIP Access,https://images.unsplash.com/photo-1475721027785-f74eccf877e2?w=800&q=80,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800&q=80
,marathon-city-run-2026,Marathon City Run 2026,42km Road Race,Run the city's iconic marathon route through landmarks and neighbourhoods. Finisher NFT medal included.,published,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_sports-fitness,ptyp_selfkart_ticket_runs-marathons,ticket-sports-fitness,TRUE,,,General Admission,MARA-GA,,FALSE,TRUE,0,,,,,,,,35,42,3150,154,Tier,General Admission,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80
,marathon-city-run-2026,Marathon City Run 2026,42km Road Race,Run the city's iconic marathon route through landmarks and neighbourhoods. Finisher NFT medal included.,published,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_sports-fitness,ptyp_selfkart_ticket_runs-marathons,ticket-sports-fitness,TRUE,,,VIP Access,MARA-VIP,,FALSE,TRUE,0,,,,,,,,89,99,8010,363,Tier,VIP Access,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80
,yoga-wellness-retreat,Yoga and Wellness Retreat,Weekend Mindfulness Retreat,"Three days of yoga, meditation, breathwork, and guided wellness sessions in a scenic setting.",published,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_sports-fitness,ptyp_selfkart_ticket_fitness,ticket-sports-fitness,TRUE,,,General Admission,YOGA-GA,,FALSE,TRUE,0,,,,,,,,59,69,5310,253,Tier,General Admission,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80
,yoga-wellness-retreat,Yoga and Wellness Retreat,Weekend Mindfulness Retreat,"Three days of yoga, meditation, breathwork, and guided wellness sessions in a scenic setting.",published,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_sports-fitness,ptyp_selfkart_ticket_fitness,ticket-sports-fitness,TRUE,,,VIP Access,YOGA-VIP,,FALSE,TRUE,0,,,,,,,,149,179,13410,657,Tier,VIP Access,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80
,crossfit-open-champs,CrossFit Open Championship,Regional Fitness Battle,Compete across five functional fitness workouts to claim the regional title. Judge-certified scoring.,published,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_fitness,ticket-conferences-workshops,TRUE,,,General Admission,CFIT-GA,,FALSE,TRUE,0,,,,,,,,25,29,2250,106,Tier,General Admission,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80
,crossfit-open-champs,CrossFit Open Championship,Regional Fitness Battle,Compete across five functional fitness workouts to claim the regional title. Judge-certified scoring.,published,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_fitness,ticket-conferences-workshops,TRUE,,,VIP Access,CFIT-VIP,,FALSE,TRUE,0,,,,,,,,65,79,5850,290,Tier,VIP Access,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80
,basketball-3v3-tournament,Basketball 3v3 Tournament,Street Basketball Festival,64 teams compete in a day-long street basketball tournament. Spectator tickets include food and drink vouchers.,published,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_music-festivals,ticket-live-entertainment,TRUE,,,General Admission,BBALL-GA,,FALSE,TRUE,0,,,,,,,,15,18,1350,66,Tier,General Admission,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80
,basketball-3v3-tournament,Basketball 3v3 Tournament,Street Basketball Festival,64 teams compete in a day-long street basketball tournament. Spectator tickets include food and drink vouchers.,published,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_music-festivals,ticket-live-entertainment,TRUE,,,VIP Access,BBALL-VIP,,FALSE,TRUE,0,,,,,,,,45,55,4050,202,Tier,VIP Access,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80
,cycling-grand-prix,Cycling Grand Prix,Road Cycling Race,A criterium circuit race through the city centre for amateur and pro riders. Spectator zones along the route.,published,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,General Admission,CYCLE-GA,,FALSE,TRUE,0,,,,,,,,22,25,1980,92,Tier,General Admission,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80
,cycling-grand-prix,Cycling Grand Prix,Road Cycling Race,A criterium circuit race through the city centre for amateur and pro riders. Spectator zones along the route.,published,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,VIP Access,CYCLE-VIP,,FALSE,TRUE,0,,,,,,,,65,75,5850,275,Tier,VIP Access,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80
,swimming-gala-openwater,Swimming Gala — Open Water,Open Water Swimming Race,A 5km open-water swim in the city's scenic reservoir. Digital finisher certificate for every swimmer.,published,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,General Admission,SWIM-GA,,FALSE,TRUE,0,,,,,,,,29,35,2610,128,Tier,General Admission,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80
,swimming-gala-openwater,Swimming Gala — Open Water,Open Water Swimming Race,A 5km open-water swim in the city's scenic reservoir. Digital finisher certificate for every swimmer.,published,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,VIP Access,SWIM-VIP,,FALSE,TRUE,0,,,,,,,,75,89,6750,327,Tier,VIP Access,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80
,martial-arts-grand-prix,Martial Arts Grand Prix,Multi-Discipline Fight Night,"BJJ, boxing, and kickboxing bouts across three weight classes. A collectible fight-card NFT ticket.",published,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_art-culture,ticket-arts-experiences,TRUE,,,General Admission,MART-GA,,FALSE,TRUE,0,,,,,,,,25,29,2250,106,Tier,General Admission,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80
,martial-arts-grand-prix,Martial Arts Grand Prix,Multi-Discipline Fight Night,"BJJ, boxing, and kickboxing bouts across three weight classes. A collectible fight-card NFT ticket.",published,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_art-culture,ticket-arts-experiences,TRUE,,,VIP Access,MART-VIP,,FALSE,TRUE,0,,,,,,,,79,89,7110,327,Tier,VIP Access,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80
,football-skills-academy,Football Skills Academy,Youth Football Development Day,Coaching clinics led by ex-professionals for players aged 8–18. Certificate and digital badge on completion.,published,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_sports-fitness,ptyp_selfkart_ticket_sports-matches,ticket-sports-fitness,TRUE,,,General Admission,FOOT-GA,,FALSE,TRUE,0,,,,,,,,19,22,1710,81,Tier,General Admission,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80
,football-skills-academy,Football Skills Academy,Youth Football Development Day,Coaching clinics led by ex-professionals for players aged 8–18. Certificate and digital badge on completion.,published,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_sports-fitness,ptyp_selfkart_ticket_sports-matches,ticket-sports-fitness,TRUE,,,VIP Access,FOOT-VIP,,FALSE,TRUE,0,,,,,,,,49,59,4410,217,Tier,VIP Access,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80
,tennis-invitational-weekend,Tennis Invitational Weekend,Amateur Tennis Tournament,A two-day tennis tournament for club-level players across all age groups with prize draws.,published,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_local-experiences,ticket-arts-experiences,TRUE,,,General Admission,TENNIS-GA,,FALSE,TRUE,0,,,,,,,,35,42,3150,154,Tier,General Admission,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80
,tennis-invitational-weekend,Tennis Invitational Weekend,Amateur Tennis Tournament,A two-day tennis tournament for club-level players across all age groups with prize draws.,published,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_local-experiences,ticket-arts-experiences,TRUE,,,VIP Access,TENNIS-VIP,,FALSE,TRUE,0,,,,,,,,89,99,8010,363,Tier,VIP Access,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80
,esports-lan-tournament,eSports LAN Tournament,Competitive Gaming Event,"A 200-player LAN tournament across FIFA, CS2, and Valorant. Spectator passes and team entry available.",published,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_local-experiences,ticket-conferences-workshops,TRUE,,,General Admission,ELAN-GA,,FALSE,TRUE,0,,,,,,,,22,25,1980,92,Tier,General Admission,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80
,esports-lan-tournament,eSports LAN Tournament,Competitive Gaming Event,"A 200-player LAN tournament across FIFA, CS2, and Valorant. Spectator passes and team entry available.",published,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_local-experiences,ticket-conferences-workshops,TRUE,,,VIP Access,ELAN-VIP,,FALSE,TRUE,0,,,,,,,,65,75,5850,275,Tier,VIP Access,https://images.unsplash.com/photo-1492684223066-81342ee5ff30?w=800&q=80,https://images.unsplash.com/photo-1461896836374-cf369ff221af?w=800&q=80
,modern-art-gallery-opening,Modern Art Gallery Opening,Contemporary Art Showcase,Preview an exclusive collection of 40+ emerging contemporary artists before the public opening.,published,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_art-culture,ticket-arts-experiences,TRUE,,,General Admission,ART-GA,,FALSE,TRUE,0,,,,,,,,19,22,1710,81,Tier,General Admission,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80
,modern-art-gallery-opening,Modern Art Gallery Opening,Contemporary Art Showcase,Preview an exclusive collection of 40+ emerging contemporary artists before the public opening.,published,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_art-culture,ticket-arts-experiences,TRUE,,,VIP Access,ART-VIP,,FALSE,TRUE,0,,,,,,,,59,69,5310,253,Tier,VIP Access,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80
,street-photography-walk,Street Photography Walk,Urban Photography Tour,A guided 4-hour photography walk through the city's most photogenic districts with a professional photographer.,published,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_local-experiences,ticket-arts-experiences,TRUE,,,General Admission,PHOTO-GA,,FALSE,TRUE,0,,,,,,,,22,25,1980,92,Tier,General Admission,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80
,street-photography-walk,Street Photography Walk,Urban Photography Tour,A guided 4-hour photography walk through the city's most photogenic districts with a professional photographer.,published,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_local-experiences,ticket-arts-experiences,TRUE,,,VIP Access,PHOTO-VIP,,FALSE,TRUE,0,,,,,,,,55,65,4950,239,Tier,VIP Access,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80
,indie-film-screening-series,Film Screening Series — Indie Cinema,Award-Winning Shorts Night,A curated programme of 10 short films from this year's festival circuit followed by a Q&A with directors.,published,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_music-festivals,ticket-live-entertainment,TRUE,,,General Admission,FILM-GA,,FALSE,TRUE,0,,,,,,,,15,18,1350,66,Tier,General Admission,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80
