Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Price INR,Variant Price AED,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,indie-film-screening-series,Film Screening Series — Indie Cinema,Award-Winning Shorts Night,A curated programme of 10 short films from this year's festival circuit followed by a Q&A with directors.,published,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_music-festivals,ticket-live-entertainment,TRUE,,,VIP Access,FILM-VIP,,FALSE,TRUE,0,,,,,,,,35,42,3150,154,Tier,VIP Access,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80
,creative-writing-workshop,Creative Writing Workshop,Fiction and Narrative Craft,"A half-day workshop on story structure, character, and voice led by a published novelist.",published,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,WRITE-GA,,FALSE,TRUE,0,,,,,,,,29,35,2610,128,Tier,General Admission,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80
,creative-writing-workshop,Creative Writing Workshop,Fiction and Narrative Craft,"A half-day workshop on story structure, character, and voice led by a published novelist.",published,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,WRITE-VIP,,FALSE,TRUE,0,,,,,,,,69,79,6210,290,Tier,VIP Access,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80
,improv-comedy-night,Improv Comedy Night,Live Improvisational Theatre,The city's best improv troupe performs two unscripted sets. Every show is different — always hilarious.,published,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_comedy,ticket-live-entertainment,TRUE,,,General Admission,IMPROV-GA,,FALSE,TRUE,0,,,,,,,,12,14,1080,51,Tier,General Admission,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80
,improv-comedy-night,Improv Comedy Night,Live Improvisational Theatre,The city's best improv troupe performs two unscripted sets. Every show is different — always hilarious.,published,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_comedy,ticket-live-entertainment,TRUE,,,VIP Access,IMPROV-VIP,,FALSE,TRUE,0,,,,,,,,35,42,3150,154,Tier,VIP Access,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80
,standup-comedy-showcase,Stand-up Comedy Showcase,Comedy Club Night,Seven comics. One headline act. Zero bad nights. Doors open at 7pm and the laughs start at 8pm.,published,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_comedy,ticket-live-entertainment,TRUE,,,General Admission,STANDUP-GA,,FALSE,TRUE,0,,,,,,,,15,18,1350,66,Tier,General Admission,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80
,standup-comedy-showcase,Stand-up Comedy Showcase,Comedy Club Night,Seven comics. One headline act. Zero bad nights. Doors open at 7pm and the laughs start at 8pm.,published,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_comedy,ticket-live-entertainment,TRUE,,,VIP Access,STANDUP-VIP,,FALSE,TRUE,0,,,,,,,,45,52,4050,191,Tier,VIP Access,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80
,poetry-slam-finals,Poetry Slam Finals,Spoken Word Championship,The regional spoken word championship — 16 poets compete for the slam title before a live audience vote.,published,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,General Admission,SLAM-GA,,FALSE,TRUE,0,,,,,,,,12,14,1080,51,Tier,General Admission,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80
,poetry-slam-finals,Poetry Slam Finals,Spoken Word Championship,The regional spoken word championship — 16 poets compete for the slam title before a live audience vote.,published,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,VIP Access,SLAM-VIP,,FALSE,TRUE,0,,,,,,,,35,42,3150,154,Tier,VIP Access,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80
,theatre-premiere-night,Theatre Premiere Night,Opening Night Performance,Opening night of the acclaimed new production from the city's resident theatre company. Post-show reception included.,published,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_local-experiences,ticket-conferences-workshops,TRUE,,,General Admission,THEAT-GA,,FALSE,TRUE,0,,,,,,,,35,42,3150,154,Tier,General Admission,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80
,theatre-premiere-night,Theatre Premiere Night,Opening Night Performance,Opening night of the acclaimed new production from the city's resident theatre company. Post-show reception included.,published,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_local-experiences,ticket-conferences-workshops,TRUE,,,VIP Access,THEAT-VIP,,FALSE,TRUE,0,,,,,,,,89,99,8010,363,Tier,VIP Access,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80
,dance-battle-championship,Dance Battle Championship,Street Dance Competition,"32 solo dancers and 16 crews battle across hip-hop, waacking, and breaking categories for the title.",published,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,General Admission,DANCE-GA,,FALSE,TRUE,0,,,,,,,,15,18,1350,66,Tier,General Admission,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80
,dance-battle-championship,Dance Battle Championship,Street Dance Competition,"32 solo dancers and 16 crews battle across hip-hop, waacking, and breaking categories for the title.",published,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,VIP Access,DANCE-VIP,,FALSE,TRUE,0,,,,,,,,45,55,4050,202,Tier,VIP Access,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80
,photography-masterclass,Photography Masterclass,Portrait and Lighting Workshop,Learn studio lighting and portrait techniques with a professional photographer. Hands-on with studio gear.,published,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,PMAS-GA,,FALSE,TRUE,0,,,,,,,,49,59,4410,217,Tier,General Admission,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80
,photography-masterclass,Photography Masterclass,Portrait and Lighting Workshop,Learn studio lighting and portrait techniques with a professional photographer. Hands-on with studio gear.,published,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,PMAS-VIP,,FALSE,TRUE,0,,,,,,,,119,139,10710,510,Tier,VIP Access,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?w=800&q=80,https://images.unsplash.com/photo-1459749411175-04bf5292ceea?w=800&q=80
,wine-tasting-evening,Wine Tasting Evening,Guided Wine Tasting,Sample 12 wines from 4 regions guided by a certified sommelier. Cheese board and tasting notes included.,published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_food-drink,ticket-arts-experiences,TRUE,,,General Admission,WINE-GA,,FALSE,TRUE,0,,,,,,,,35,42,3150,154,Tier,General Admission,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,wine-tasting-evening,Wine Tasting Evening,Guided Wine Tasting,Sample 12 wines from 4 regions guided by a certified sommelier. Cheese board and tasting notes included.,published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_food-drink,ticket-arts-experiences,TRUE,,,VIP Access,WINE-VIP,,FALSE,TRUE,0,,,,,,,,79,89,7110,327,Tier,VIP Access,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,craft-beer-festival,Craft Beer Festival,Indie Brewer Showcase,Over 60 craft beers from 20+ independent breweries under one roof. Token-based tasting system.,published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_music-festivals,ticket-live-entertainment,TRUE,,,General Admission,BEER-GA,,FALSE,TRUE,0,,,,,,,,22,25,1980,92,Tier,General Admission,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,craft-beer-festival,Craft Beer Festival,Indie Brewer Showcase,Over 60 craft beers from 20+ independent breweries under one roof. Token-based tasting system.,published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_music-festivals,ticket-live-entertainment,TRUE,,,VIP Access,BEER-VIP,,FALSE,TRUE,0,,,,,,,,55,65,4950,239,Tier,VIP Access,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,sushi-making-masterclass,Sushi Making Masterclass,Japanese Culinary Workshop,"Learn to roll nigiri, maki, and temaki with a professional sushi chef. All ingredients and equipment provided.",published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,SUSHI-GA,,FALSE,TRUE,0,,,,,,,,59,69,5310,253,Tier,General Admission,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,sushi-making-masterclass,Sushi Making Masterclass,Japanese Culinary Workshop,"Learn to roll nigiri, maki, and temaki with a professional sushi chef. All ingredients and equipment provided.",published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,SUSHI-VIP,,FALSE,TRUE,0,,,,,,,,129,149,11610,547,Tier,VIP Access,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,vegan-food-fair,Vegan Food Fair,Plant-Based Food Festival,40+ vendors serving innovative plant-based street food and drinks. Live cooking demos every hour.,published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_music-festivals,ticket-live-entertainment,TRUE,,,General Admission,VEGAN-GA,,FALSE,TRUE,0,,,,,,,,12,14,1080,51,Tier,General Admission,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,vegan-food-fair,Vegan Food Fair,Plant-Based Food Festival,40+ vendors serving innovative plant-based street food and drinks. Live cooking demos every hour.,published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_live-entertainment,ptyp_selfkart_ticket_music-festivals,ticket-live-entertainment,TRUE,,,VIP Access,VEGAN-VIP,,FALSE,TRUE,0,,,,,,,,35,42,3150,154,Tier,VIP Access,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,coffee-cupping-session,Coffee Cupping Session,Specialty Coffee Workshop,Explore single-origin coffees from 8 roasters with an expert guide. Tasting journal and brew kit included.,published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,CAFE-GA,,FALSE,TRUE,0,,,,,,,,25,29,2250,106,Tier,General Admission,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,coffee-cupping-session,Coffee Cupping Session,Specialty Coffee Workshop,Explore single-origin coffees from 8 roasters with an expert guide. Tasting journal and brew kit included.,published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,CAFE-VIP,,FALSE,TRUE,0,,,,,,,,65,75,5850,275,Tier,VIP Access,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,bbq-pitmaster-competition,BBQ Pitmaster Competition,Outdoor Barbecue Championship,"20 teams compete across brisket, ribs, and chicken categories. Spectators eat free from the judging samples.",published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,General Admission,BBQ-GA,,FALSE,TRUE,0,,,,,,,,19,22,1710,81,Tier,General Admission,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,bbq-pitmaster-competition,BBQ Pitmaster Competition,Outdoor Barbecue Championship,"20 teams compete across brisket, ribs, and chicken categories. Spectators eat free from the judging samples.",published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,VIP Access,BBQ-VIP,,FALSE,TRUE,0,,,,,,,,55,65,4950,239,Tier,VIP Access,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,mixology-workshop,Mixology Workshop,Cocktail Craft Evening,"Shake, stir, and garnish — create 5 classic and signature cocktails with a head bartender. Recipes to keep.",published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,MIX-GA,,FALSE,TRUE,0,,,,,,,,49,59,4410,217,Tier,General Admission,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,mixology-workshop,Mixology Workshop,Cocktail Craft Evening,"Shake, stir, and garnish — create 5 classic and signature cocktails with a head bartender. Recipes to keep.",published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,MIX-VIP,,FALSE,TRUE,0,,,,,,,,99,119,8910,437,Tier,VIP Access,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,farm-to-table-dinner-series,Farm-to-Table Dinner Series,Seasonal Chef's Table,A 6-course tasting menu sourced entirely from local farms. Natural wine pairings and producer meet-and-greet.,published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_food-drink,ticket-conferences-workshops,TRUE,,,General Admission,FARM-GA,,FALSE,TRUE,0,,,,,,,,89,99,8010,363,Tier,General Admission,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,farm-to-table-dinner-series,Farm-to-Table Dinner Series,Seasonal Chef's Table,A 6-course tasting menu sourced entirely from local farms. Natural wine pairings and producer meet-and-greet.,published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_food-drink,ticket-conferences-workshops,TRUE,,,VIP Access,FARM-VIP,,FALSE,TRUE,0,,,,,,,,199,229,17910,840,Tier,VIP Access,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,spice-route-food-walk,Spice Route Food Walk,Street Food Discovery Tour,A guided 3-hour food walk sampling dishes from 12 global cuisines. Limited to 20 guests per tour.,published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_food-drink,ticket-arts-experiences,TRUE,,,General Admission,SPICE-GA,,FALSE,TRUE,0,,,,,,,,29,35,2610,128,Tier,General Admission,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,spice-route-food-walk,Spice Route Food Walk,Street Food Discovery Tour,A guided 3-hour food walk sampling dishes from 12 global cuisines. Limited to 20 guests per tour.,published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_food-drink,ticket-arts-experiences,TRUE,,,VIP Access,SPICE-VIP,,FALSE,TRUE,0,,,,,,,,59,69,5310,253,Tier,VIP Access,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,bakers-pastry-class,Baker's Dozen Pastry Class,Artisan Baking Workshop,"Master croissants, pain au chocolat, and danish pastry with a professional patissier. Take your bakes home.",published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,BAKE-GA,,FALSE,TRUE,0,,,,,,,,45,55,4050,202,Tier,General Admission,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,bakers-pastry-class,Baker's Dozen Pastry Class,Artisan Baking Workshop,"Master croissants, pain au chocolat, and danish pastry with a professional patissier. Take your bakes home.",published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,BAKE-VIP,,FALSE,TRUE,0,,,,,,,,99,119,8910,437,Tier,VIP Access,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
